DateTime_CST,floorhour,Time_sec,DateTime_UTC,Battery_V,Temp_degC,DO_mgL,DO_sat
2019-01-06T11:00:00Z,2019-01-06T11:00:00Z,1546772400,2019-01-06T17:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-06T12:00:00Z,2019-01-06T12:00:00Z,1546776000,2019-01-06T18:00:00Z,3.4,3.719,0.147,0.01113352070668587
2019-01-06T13:00:00Z,2019-01-06T13:00:00Z,1546779600,2019-01-06T19:00:00Z,3.4,3.708,0.146,0.01105456508584726
2019-01-06T14:00:00Z,2019-01-06T14:00:00Z,1546783200,2019-01-06T20:00:00Z,3.4,3.75,0.145,0.01099105077984317
2019-01-06T15:00:00Z,2019-01-06T15:00:00Z,1546786800,2019-01-06T21:00:00Z,3.4,3.719,0.146,0.01105778247058597
2019-01-06T16:00:00Z,2019-01-06T16:00:00Z,1546790400,2019-01-06T22:00:00Z,3.4,3.729,0.146,0.01106070760528019
2019-01-06T17:00:00Z,2019-01-06T17:00:00Z,1546794000,2019-01-06T23:00:00Z,3.4,3.698,0.144,0.01090024809555851
2019-01-06T18:00:00Z,2019-01-06T18:00:00Z,1546797600,2019-01-07T00:00:00Z,3.4,3.698,0.147,0.01112733659754931
2019-01-06T19:00:00Z,2019-01-06T19:00:00Z,1546801200,2019-01-07T01:00:00Z,3.4,3.719,0.146,0.01105778247058597
2019-01-06T20:00:00Z,2019-01-06T20:00:00Z,1546804800,2019-01-07T02:00:00Z,3.4,3.729,0.146,0.01106070760528019
2019-01-06T21:00:00Z,2019-01-06T21:00:00Z,1546808400,2019-01-07T03:00:00Z,3.4,3.698,0.146,0.01105164043021905
2019-01-06T22:00:00Z,2019-01-06T22:00:00Z,1546812000,2019-01-07T04:00:00Z,3.4,3.729,0.148,0.01121222414781827
2019-01-06T23:00:00Z,2019-01-06T23:00:00Z,1546815600,2019-01-07T05:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-07T00:00:00Z,2019-01-07T00:00:00Z,1546819200,2019-01-07T06:00:00Z,3.4,3.719,0.146,0.01105778247058597
2019-01-07T01:00:00Z,2019-01-07T01:00:00Z,1546822800,2019-01-07T07:00:00Z,3.4,3.708,0.145,0.01097884888662913
2019-01-07T02:00:00Z,2019-01-07T02:00:00Z,1546826400,2019-01-07T08:00:00Z,3.4,3.708,0.144,0.010903132687411
2019-01-07T03:00:00Z,2019-01-07T03:00:00Z,1546830000,2019-01-07T09:00:00Z,3.4,3.708,0.146,0.01105456508584726
2019-01-07T04:00:00Z,2019-01-07T04:00:00Z,1546833600,2019-01-07T10:00:00Z,3.4,3.708,0.145,0.01097884888662913
2019-01-07T05:00:00Z,2019-01-07T05:00:00Z,1546837200,2019-01-07T11:00:00Z,3.4,3.719,0.146,0.01105778247058597
2019-01-07T06:00:00Z,2019-01-07T06:00:00Z,1546840800,2019-01-07T12:00:00Z,3.4,3.677,0.146,0.01104549939659385
2019-01-07T07:00:00Z,2019-01-07T07:00:00Z,1546844400,2019-01-07T13:00:00Z,3.4,3.698,0.144,0.01090024809555851
2019-01-07T08:00:00Z,2019-01-07T08:00:00Z,1546848000,2019-01-07T14:00:00Z,3.4,3.719,0.144,0.01090630599838616
2019-01-07T09:00:00Z,2019-01-07T09:00:00Z,1546851600,2019-01-07T15:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-07T10:00:00Z,2019-01-07T10:00:00Z,1546855200,2019-01-07T16:00:00Z,3.4,3.698,0.146,0.01105164043021905
2019-01-07T11:00:00Z,2019-01-07T11:00:00Z,1546858800,2019-01-07T17:00:00Z,3.4,3.667,0.145,0.01096694137056974
2019-01-07T12:00:00Z,2019-01-07T12:00:00Z,1546862400,2019-01-07T18:00:00Z,3.4,3.688,0.146,0.01104871600287692
2019-01-07T13:00:00Z,2019-01-07T13:00:00Z,1546866000,2019-01-07T19:00:00Z,3.4,3.729,0.145,0.01098494933401115
2019-01-07T14:00:00Z,2019-01-07T14:00:00Z,1546869600,2019-01-07T20:00:00Z,3.4,3.688,0.146,0.01104871600287692
2019-01-07T15:00:00Z,2019-01-07T15:00:00Z,1546873200,2019-01-07T21:00:00Z,3.4,3.677,0.144,0.01089419118568161
2019-01-07T16:00:00Z,2019-01-07T16:00:00Z,1546876800,2019-01-07T22:00:00Z,3.4,3.677,0.146,0.01104549939659385
2019-01-07T17:00:00Z,2019-01-07T17:00:00Z,1546880400,2019-01-07T23:00:00Z,3.4,3.688,0.146,0.01104871600287692
2019-01-07T18:00:00Z,2019-01-07T18:00:00Z,1546884000,2019-01-08T00:00:00Z,3.4,3.719,0.145,0.01098204423448606
2019-01-07T19:00:00Z,2019-01-07T19:00:00Z,1546887600,2019-01-08T01:00:00Z,3.4,3.719,0.146,0.01105778247058597
2019-01-07T20:00:00Z,2019-01-07T20:00:00Z,1546891200,2019-01-08T02:00:00Z,3.4,3.667,0.145,0.01096694137056974
2019-01-07T21:00:00Z,2019-01-07T21:00:00Z,1546894800,2019-01-08T03:00:00Z,3.4,3.646,0.146,0.01103643590324672
2019-01-07T22:00:00Z,2019-01-07T22:00:00Z,1546898400,2019-01-08T04:00:00Z,3.4,3.708,0.146,0.01105456508584726
2019-01-07T23:00:00Z,2019-01-07T23:00:00Z,1546902000,2019-01-08T05:00:00Z,3.4,3.698,0.144,0.01090024809555851
2019-01-08T00:00:00Z,2019-01-08T00:00:00Z,1546905600,2019-01-08T06:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-08T01:00:00Z,2019-01-08T01:00:00Z,1546909200,2019-01-08T07:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-08T02:00:00Z,2019-01-08T02:00:00Z,1546912800,2019-01-08T08:00:00Z,3.4,3.698,0.144,0.01090024809555851
2019-01-08T03:00:00Z,2019-01-08T03:00:00Z,1546916400,2019-01-08T09:00:00Z,3.4,3.698,0.146,0.01105164043021905
2019-01-08T04:00:00Z,2019-01-08T04:00:00Z,1546920000,2019-01-08T10:00:00Z,3.4,3.698,0.147,0.01112733659754931
2019-01-08T05:00:00Z,2019-01-08T05:00:00Z,1546923600,2019-01-08T11:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-08T06:00:00Z,2019-01-08T06:00:00Z,1546927200,2019-01-08T12:00:00Z,3.4,3.677,0.144,0.01089419118568161
2019-01-08T07:00:00Z,2019-01-08T07:00:00Z,1546930800,2019-01-08T13:00:00Z,3.4,3.688,0.146,0.01104871600287692
2019-01-08T08:00:00Z,2019-01-08T08:00:00Z,1546934400,2019-01-08T14:00:00Z,3.4,3.688,0.146,0.01104871600287692
2019-01-08T09:00:00Z,2019-01-08T09:00:00Z,1546938000,2019-01-08T15:00:00Z,3.4,3.708,0.146,0.01105456508584726
2019-01-08T10:00:00Z,2019-01-08T10:00:00Z,1546941600,2019-01-08T16:00:00Z,3.4,3.667,0.148,0.01119384360582291
2019-01-08T11:00:00Z,2019-01-08T11:00:00Z,1546945200,2019-01-08T17:00:00Z,3.4,3.708,0.144,0.010903132687411
2019-01-08T12:00:00Z,2019-01-08T12:00:00Z,1546948800,2019-01-08T18:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-08T13:00:00Z,2019-01-08T13:00:00Z,1546952400,2019-01-08T19:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-08T14:00:00Z,2019-01-08T14:00:00Z,1546956000,2019-01-08T20:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-08T15:00:00Z,2019-01-08T15:00:00Z,1546959600,2019-01-08T21:00:00Z,3.4,3.656,0.146,0.01103935937066337
2019-01-08T16:00:00Z,2019-01-08T16:00:00Z,1546963200,2019-01-08T22:00:00Z,3.4,3.708,0.145,0.01097884888662913
2019-01-08T17:00:00Z,2019-01-08T17:00:00Z,1546966800,2019-01-08T23:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-08T18:00:00Z,2019-01-08T18:00:00Z,1546970400,2019-01-09T00:00:00Z,3.4,3.646,0.146,0.01103643590324672
2019-01-08T19:00:00Z,2019-01-08T19:00:00Z,1546974000,2019-01-09T01:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-08T20:00:00Z,2019-01-08T20:00:00Z,1546977600,2019-01-09T02:00:00Z,3.4,3.688,0.143,0.0108216875918589
2019-01-08T21:00:00Z,2019-01-08T21:00:00Z,1546981200,2019-01-09T03:00:00Z,3.4,3.667,0.145,0.01096694137056974
2019-01-08T22:00:00Z,2019-01-08T22:00:00Z,1546984800,2019-01-09T04:00:00Z,3.4,3.667,0.146,0.01104257544898747
2019-01-08T23:00:00Z,2019-01-08T23:00:00Z,1546988400,2019-01-09T05:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-09T00:00:00Z,2019-01-09T00:00:00Z,1546992000,2019-01-09T06:00:00Z,3.4,3.688,0.144,0.01089736372886491
2019-01-09T01:00:00Z,2019-01-09T01:00:00Z,1546995600,2019-01-09T07:00:00Z,3.4,3.677,0.143,0.01081853708022549
2019-01-09T02:00:00Z,2019-01-09T02:00:00Z,1546999200,2019-01-09T08:00:00Z,3.4,3.677,0.146,0.01104549939659385
2019-01-09T03:00:00Z,2019-01-09T03:00:00Z,1547002800,2019-01-09T09:00:00Z,3.4,3.677,0.147,0.01112115350204998
2019-01-09T04:00:00Z,2019-01-09T04:00:00Z,1547006400,2019-01-09T10:00:00Z,3.4,3.708,0.144,0.010903132687411
2019-01-09T05:00:00Z,2019-01-09T05:00:00Z,1547010000,2019-01-09T11:00:00Z,3.4,3.708,0.144,0.010903132687411
2019-01-09T06:00:00Z,2019-01-09T06:00:00Z,1547013600,2019-01-09T12:00:00Z,3.4,3.656,0.144,0.01088813526969538
2019-01-09T07:00:00Z,2019-01-09T07:00:00Z,1547017200,2019-01-09T13:00:00Z,3.4,3.708,0.144,0.010903132687411
2019-01-09T08:00:00Z,2019-01-09T08:00:00Z,1547020800,2019-01-09T14:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-09T09:00:00Z,2019-01-09T09:00:00Z,1547024400,2019-01-09T15:00:00Z,3.4,3.688,0.144,0.01089736372886491
2019-01-09T10:00:00Z,2019-01-09T10:00:00Z,1547028000,2019-01-09T16:00:00Z,3.4,3.677,0.146,0.01104549939659385
2019-01-09T11:00:00Z,2019-01-09T11:00:00Z,1547031600,2019-01-09T17:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-09T12:00:00Z,2019-01-09T12:00:00Z,1547035200,2019-01-09T18:00:00Z,3.4,3.677,0.144,0.01089419118568161
2019-01-09T13:00:00Z,2019-01-09T13:00:00Z,1547038800,2019-01-09T19:00:00Z,3.4,3.656,0.146,0.01103935937066337
2019-01-09T14:00:00Z,2019-01-09T14:00:00Z,1547042400,2019-01-09T20:00:00Z,3.4,3.667,0.144,0.01089130729215202
2019-01-09T15:00:00Z,2019-01-09T15:00:00Z,1547046000,2019-01-09T21:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-09T16:00:00Z,2019-01-09T16:00:00Z,1547049600,2019-01-09T22:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-09T17:00:00Z,2019-01-09T17:00:00Z,1547053200,2019-01-09T23:00:00Z,3.4,3.698,0.146,0.01105164043021905
2019-01-09T18:00:00Z,2019-01-09T18:00:00Z,1547056800,2019-01-10T00:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-09T19:00:00Z,2019-01-09T19:00:00Z,1547060400,2019-01-10T01:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-09T20:00:00Z,2019-01-09T20:00:00Z,1547064000,2019-01-10T02:00:00Z,3.4,3.656,0.145,0.01096374732017937
2019-01-09T21:00:00Z,2019-01-09T21:00:00Z,1547067600,2019-01-10T03:00:00Z,3.4,3.698,0.145,0.01097594426288878
2019-01-09T22:00:00Z,2019-01-09T22:00:00Z,1547071200,2019-01-10T04:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-09T23:00:00Z,2019-01-09T23:00:00Z,1547074800,2019-01-10T05:00:00Z,3.4,3.667,0.146,0.01104257544898747
2019-01-10T00:00:00Z,2019-01-10T00:00:00Z,1547078400,2019-01-10T06:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-10T01:00:00Z,2019-01-10T01:00:00Z,1547082000,2019-01-10T07:00:00Z,3.4,3.698,0.146,0.01105164043021905
2019-01-10T02:00:00Z,2019-01-10T02:00:00Z,1547085600,2019-01-10T08:00:00Z,3.4,3.656,0.146,0.01103935937066337
2019-01-10T03:00:00Z,2019-01-10T03:00:00Z,1547089200,2019-01-10T09:00:00Z,3.4,3.667,0.146,0.01104257544898747
2019-01-10T04:00:00Z,2019-01-10T04:00:00Z,1547092800,2019-01-10T10:00:00Z,3.4,3.656,0.146,0.01103935937066337
2019-01-10T05:00:00Z,2019-01-10T05:00:00Z,1547096400,2019-01-10T11:00:00Z,3.4,3.656,0.145,0.01096374732017937
2019-01-10T06:00:00Z,2019-01-10T06:00:00Z,1547100000,2019-01-10T12:00:00Z,3.4,3.688,0.144,0.01089736372886491
2019-01-10T07:00:00Z,2019-01-10T07:00:00Z,1547103600,2019-01-10T13:00:00Z,3.4,3.656,0.146,0.01103935937066337
2019-01-10T08:00:00Z,2019-01-10T08:00:00Z,1547107200,2019-01-10T14:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-10T09:00:00Z,2019-01-10T09:00:00Z,1547110800,2019-01-10T15:00:00Z,3.4,3.698,0.144,0.01090024809555851
2019-01-10T10:00:00Z,2019-01-10T10:00:00Z,1547114400,2019-01-10T16:00:00Z,3.4,3.667,0.145,0.01096694137056974
2019-01-10T11:00:00Z,2019-01-10T11:00:00Z,1547118000,2019-01-10T17:00:00Z,3.4,3.667,0.145,0.01096694137056974
2019-01-10T12:00:00Z,2019-01-10T12:00:00Z,1547121600,2019-01-10T18:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-10T13:00:00Z,2019-01-10T13:00:00Z,1547125200,2019-01-10T19:00:00Z,3.4,3.667,0.144,0.01089130729215202
2019-01-10T14:00:00Z,2019-01-10T14:00:00Z,1547128800,2019-01-10T20:00:00Z,3.4,3.635,0.147,0.01110879035580151
2019-01-10T15:00:00Z,2019-01-10T15:00:00Z,1547132400,2019-01-10T21:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-10T16:00:00Z,2019-01-10T16:00:00Z,1547136000,2019-01-10T22:00:00Z,3.4,3.677,0.145,0.01096984529113773
2019-01-10T17:00:00Z,2019-01-10T17:00:00Z,1547139600,2019-01-10T23:00:00Z,3.4,3.677,0.144,0.01089419118568161
2019-01-10T18:00:00Z,2019-01-10T18:00:00Z,1547143200,2019-01-11T00:00:00Z,3.4,3.688,0.145,0.01097303986587091
2019-01-10T19:00:00Z,2019-01-10T19:00:00Z,1547146800,2019-01-11T01:00:00Z,3.4,3.646,0.145,0.01096084387651215
2019-01-10T20:00:00Z,2019-01-10T20:00:00Z,1547150400,2019-01-11T02:00:00Z,3.4,3.656,0.145,0.01096374732017937
2019-01-10T21:00:00Z,2019-01-10T21:00:00Z,1547154000,2019-01-11T03:00:00Z,3.4,3.656,0.145,0.01096374732017937
2019-01-10T22:00:00Z,2019-01-10T22:00:00Z,1547157600,2019-01-11T04:00:00Z,3.4,3.656,0.145,0.01096374732017937
2019-01-10T23:00:00Z,2019-01-10T23:00:00Z,1547161200,2019-01-11T05:00:00Z,3.4,3.667,0.145,0.01096694137056974
2019-01-11T00:00:00Z,2019-01-11T00:00:00Z,1547164800,2019-01-11T06:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-11T01:00:00Z,2019-01-11T01:00:00Z,1547168400,2019-01-11T07:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-11T02:00:00Z,2019-01-11T02:00:00Z,1547172000,2019-01-11T08:00:00Z,3.4,3.688,0.144,0.01089736372886491
2019-01-11T03:00:00Z,2019-01-11T03:00:00Z,1547175600,2019-01-11T09:00:00Z,3.4,3.635,0.147,0.01110879035580151
2019-01-11T04:00:00Z,2019-01-11T04:00:00Z,1547179200,2019-01-11T10:00:00Z,3.4,3.625,0.146,0.01103029736660838
2019-01-11T05:00:00Z,2019-01-11T05:00:00Z,1547182800,2019-01-11T11:00:00Z,3.4,3.635,0.143,0.01080651034611984
2019-01-11T06:00:00Z,2019-01-11T06:00:00Z,1547186400,2019-01-11T12:00:00Z,3.4,3.656,0.144,0.01088813526969538
2019-01-11T07:00:00Z,2019-01-11T07:00:00Z,1547190000,2019-01-11T13:00:00Z,3.4,3.656,0.145,0.01096374732017937
2019-01-11T08:00:00Z,2019-01-11T08:00:00Z,1547193600,2019-01-11T14:00:00Z,3.4,3.646,0.143,0.01080965982304302
2019-01-11T09:00:00Z,2019-01-11T09:00:00Z,1547197200,2019-01-11T15:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-11T10:00:00Z,2019-01-11T10:00:00Z,1547200800,2019-01-11T16:00:00Z,3.4,3.646,0.145,0.01096084387651215
2019-01-11T11:00:00Z,2019-01-11T11:00:00Z,1547204400,2019-01-11T17:00:00Z,3.4,3.614,0.146,0.01102708234570099
2019-01-11T12:00:00Z,2019-01-11T12:00:00Z,1547208000,2019-01-11T18:00:00Z,3.4,3.656,0.144,0.01088813526969538
2019-01-11T13:00:00Z,2019-01-11T13:00:00Z,1547211600,2019-01-11T19:00:00Z,3.4,3.635,0.146,0.01103322035338109
2019-01-11T14:00:00Z,2019-01-11T14:00:00Z,1547215200,2019-01-11T20:00:00Z,3.4,3.646,0.146,0.01103643590324672
2019-01-11T15:00:00Z,2019-01-11T15:00:00Z,1547218800,2019-01-11T21:00:00Z,3.4,3.625,0.145,0.01095474738464531
2019-01-11T16:00:00Z,2019-01-11T16:00:00Z,1547222400,2019-01-11T22:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-11T17:00:00Z,2019-01-11T17:00:00Z,1547226000,2019-01-11T23:00:00Z,3.4,3.646,0.143,0.01080965982304302
2019-01-11T18:00:00Z,2019-01-11T18:00:00Z,1547229600,2019-01-12T00:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-11T19:00:00Z,2019-01-11T19:00:00Z,1547233200,2019-01-12T01:00:00Z,3.4,3.646,0.145,0.01096084387651215
2019-01-11T20:00:00Z,2019-01-11T20:00:00Z,1547236800,2019-01-12T02:00:00Z,3.4,3.604,0.145,0.0109486518959169
2019-01-11T21:00:00Z,2019-01-11T21:00:00Z,1547240400,2019-01-12T03:00:00Z,3.4,3.646,0.145,0.01096084387651215
2019-01-11T22:00:00Z,2019-01-11T22:00:00Z,1547244000,2019-01-12T04:00:00Z,3.4,3.635,0.146,0.01103322035338109
2019-01-11T23:00:00Z,2019-01-11T23:00:00Z,1547247600,2019-01-12T05:00:00Z,3.4,3.667,0.144,0.01089130729215202
2019-01-12T00:00:00Z,2019-01-12T00:00:00Z,1547251200,2019-01-12T06:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-12T01:00:00Z,2019-01-12T01:00:00Z,1547254800,2019-01-12T07:00:00Z,3.4,3.656,0.144,0.01088813526969538
2019-01-12T02:00:00Z,2019-01-12T02:00:00Z,1547258400,2019-01-12T08:00:00Z,3.4,3.625,0.145,0.01095474738464531
2019-01-12T03:00:00Z,2019-01-12T03:00:00Z,1547262000,2019-01-12T09:00:00Z,3.4,3.646,0.145,0.01096084387651215
2019-01-12T04:00:00Z,2019-01-12T04:00:00Z,1547265600,2019-01-12T10:00:00Z,3.4,3.646,0.146,0.01103643590324672
2019-01-12T05:00:00Z,2019-01-12T05:00:00Z,1547269200,2019-01-12T11:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-12T06:00:00Z,2019-01-12T06:00:00Z,1547272800,2019-01-12T12:00:00Z,3.4,3.614,0.146,0.01102708234570099
2019-01-12T07:00:00Z,2019-01-12T07:00:00Z,1547276400,2019-01-12T13:00:00Z,3.4,3.625,0.146,0.01103029736660838
2019-01-12T08:00:00Z,2019-01-12T08:00:00Z,1547280000,2019-01-12T14:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-12T09:00:00Z,2019-01-12T09:00:00Z,1547283600,2019-01-12T15:00:00Z,3.4,3.583,0.146,0.01101802332445632
2019-01-12T10:00:00Z,2019-01-12T10:00:00Z,1547287200,2019-01-12T16:00:00Z,3.4,3.614,0.146,0.01102708234570099
2019-01-12T11:00:00Z,2019-01-12T11:00:00Z,1547290800,2019-01-12T17:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-12T12:00:00Z,2019-01-12T12:00:00Z,1547294400,2019-01-12T18:00:00Z,3.4,3.604,0.147,0.01109966778413644
2019-01-12T13:00:00Z,2019-01-12T13:00:00Z,1547298000,2019-01-12T19:00:00Z,3.4,3.625,0.146,0.01103029736660838
2019-01-12T14:00:00Z,2019-01-12T14:00:00Z,1547301600,2019-01-12T20:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-12T15:00:00Z,2019-01-12T15:00:00Z,1547305200,2019-01-12T21:00:00Z,3.4,3.635,0.144,0.01088208034854026
2019-01-12T16:00:00Z,2019-01-12T16:00:00Z,1547308800,2019-01-12T22:00:00Z,3.4,3.573,0.145,0.01093965562891685
2019-01-12T17:00:00Z,2019-01-12T17:00:00Z,1547312400,2019-01-12T23:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-12T18:00:00Z,2019-01-12T18:00:00Z,1547316000,2019-01-13T00:00:00Z,3.4,3.625,0.145,0.01095474738464531
2019-01-12T19:00:00Z,2019-01-12T19:00:00Z,1547319600,2019-01-13T01:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-12T20:00:00Z,2019-01-12T20:00:00Z,1547323200,2019-01-13T02:00:00Z,3.4,3.625,0.144,0.01087919740268224
2019-01-12T21:00:00Z,2019-01-12T21:00:00Z,1547326800,2019-01-13T03:00:00Z,3.4,3.614,0.146,0.01102708234570099
2019-01-12T22:00:00Z,2019-01-12T22:00:00Z,1547330400,2019-01-13T04:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-12T23:00:00Z,2019-01-12T23:00:00Z,1547334000,2019-01-13T05:00:00Z,3.4,3.604,0.144,0.01087314395180713
2019-01-13T00:00:00Z,2019-01-13T00:00:00Z,1547337600,2019-01-13T06:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-13T01:00:00Z,2019-01-13T01:00:00Z,1547341200,2019-01-13T07:00:00Z,3.4,3.625,0.146,0.01103029736660838
2019-01-13T02:00:00Z,2019-01-13T02:00:00Z,1547344800,2019-01-13T08:00:00Z,3.4,3.625,0.145,0.01095474738464531
2019-01-13T03:00:00Z,2019-01-13T03:00:00Z,1547348400,2019-01-13T09:00:00Z,3.4,3.635,0.145,0.01095765035096067
2019-01-13T04:00:00Z,2019-01-13T04:00:00Z,1547352000,2019-01-13T10:00:00Z,3.4,3.594,0.144,0.01087026170657091
2019-01-13T05:00:00Z,2019-01-13T05:00:00Z,1547355600,2019-01-13T11:00:00Z,3.4,3.646,0.145,0.01096084387651215
2019-01-13T06:00:00Z,2019-01-13T06:00:00Z,1547359200,2019-01-13T12:00:00Z,3.4,3.614,0.146,0.01102708234570099
2019-01-13T07:00:00Z,2019-01-13T07:00:00Z,1547362800,2019-01-13T13:00:00Z,3.4,3.625,0.144,0.01087919740268224
2019-01-13T08:00:00Z,2019-01-13T08:00:00Z,1547366400,2019-01-13T14:00:00Z,3.4,3.625,0.144,0.01087919740268224
2019-01-13T09:00:00Z,2019-01-13T09:00:00Z,1547370000,2019-01-13T15:00:00Z,3.4,3.604,0.146,0.01102415984002667
2019-01-13T10:00:00Z,2019-01-13T10:00:00Z,1547373600,2019-01-13T16:00:00Z,3.4,3.594,0.145,0.01094574963508876
2019-01-13T11:00:00Z,2019-01-13T11:00:00Z,1547377200,2019-01-13T17:00:00Z,3.4,3.594,0.145,0.01094574963508876
2019-01-13T12:00:00Z,2019-01-13T12:00:00Z,1547380800,2019-01-13T18:00:00Z,3.4,3.604,0.145,0.0109486518959169
2019-01-13T13:00:00Z,2019-01-13T13:00:00Z,1547384400,2019-01-13T19:00:00Z,3.4,3.625,0.143,0.01080364742071916
2019-01-13T14:00:00Z,2019-01-13T14:00:00Z,1547388000,2019-01-13T20:00:00Z,3.4,3.625,0.144,0.01087919740268224
2019-01-13T15:00:00Z,2019-01-13T15:00:00Z,1547391600,2019-01-13T21:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-13T16:00:00Z,2019-01-13T16:00:00Z,1547395200,2019-01-13T22:00:00Z,3.4,3.604,0.146,0.01102415984002667
2019-01-13T17:00:00Z,2019-01-13T17:00:00Z,1547398800,2019-01-13T23:00:00Z,3.4,3.614,0.145,0.01095155438442906
2019-01-13T18:00:00Z,2019-01-13T18:00:00Z,1547402400,2019-01-14T00:00:00Z,3.4,3.604,0.145,0.0109486518959169
2019-01-13T19:00:00Z,2019-01-13T19:00:00Z,1547406000,2019-01-14T01:00:00Z,3.4,3.594,0.144,0.01087026170657091
2019-01-13T20:00:00Z,2019-01-13T20:00:00Z,1547409600,2019-01-14T02:00:00Z,3.4,3.594,0.144,0.01087026170657091
2019-01-13T21:00:00Z,2019-01-13T21:00:00Z,1547413200,2019-01-14T03:00:00Z,3.4,3.583,0.146,0.01101802332445632
2019-01-13T22:00:00Z,2019-01-13T22:00:00Z,1547416800,2019-01-14T04:00:00Z,3.4,3.635,0.143,0.01080651034611984
2019-01-13T23:00:00Z,2019-01-13T23:00:00Z,1547420400,2019-01-14T05:00:00Z,3.4,3.594,0.144,0.01087026170657091
2019-01-14T00:00:00Z,2019-01-14T00:00:00Z,1547424000,2019-01-14T06:00:00Z,3.4,3.594,0.145,0.01094574963508876
2019-01-14T01:00:00Z,2019-01-14T01:00:00Z,1547427600,2019-01-14T07:00:00Z,3.4,3.583,0.144,0.01086709149809391
2019-01-14T02:00:00Z,2019-01-14T02:00:00Z,1547431200,2019-01-14T08:00:00Z,3.4,3.573,0.146,0.01101510152980593
2019-01-14T03:00:00Z,2019-01-14T03:00:00Z,1547434800,2019-01-14T09:00:00Z,3.4,3.583,0.145,0.01094255741127512
2019-01-14T04:00:00Z,2019-01-14T04:00:00Z,1547438400,2019-01-14T10:00:00Z,3.4,3.583,0.147,0.01109348923763753
2019-01-14T05:00:00Z,2019-01-14T05:00:00Z,1547442000,2019-01-14T11:00:00Z,3.4,3.573,0.146,0.01101510152980593
2019-01-14T06:00:00Z,2019-01-14T06:00:00Z,1547445600,2019-01-14T12:00:00Z,3.4,3.573,0.145,0.01093965562891685
2019-01-14T07:00:00Z,2019-01-14T07:00:00Z,1547449200,2019-01-14T13:00:00Z,3.4,3.573,0.146,0.01101510152980593
2019-01-14T08:00:00Z,2019-01-14T08:00:00Z,1547452800,2019-01-14T14:00:00Z,3.4,3.604,0.145,0.0109486518959169
2019-01-14T09:00:00Z,2019-01-14T09:00:00Z,1547456400,2019-01-14T15:00:00Z,3.4,3.594,0.145,0.01094574963508876
2019-01-14T10:00:00Z,2019-01-14T10:00:00Z,1547460000,2019-01-14T16:00:00Z,3.4,3.562,0.145,0.01093646393166858
2019-01-14T11:00:00Z,2019-01-14T11:00:00Z,1547463600,2019-01-14T17:00:00Z,3.4,3.573,0.145,0.01093965562891685
2019-01-14T12:00:00Z,2019-01-14T12:00:00Z,1547467200,2019-01-14T18:00:00Z,3.4,3.562,0.146,0.0110118878208525
2019-01-14T13:00:00Z,2019-01-14T13:00:00Z,1547470800,2019-01-14T19:00:00Z,3.4,3.573,0.146,0.01101510152980593
2019-01-14T14:00:00Z,2019-01-14T14:00:00Z,1547474400,2019-01-14T20:00:00Z,3.4,3.604,0.144,0.01087314395180713
